,dep_day,dep_time,dep_city,dep_lat,dep_long,dep_addr,arr_city,arr_lat,arr_long,arr_addr,price,distance,seatsleft,seats,trip_id,stops,bookmode,booktype,arr_city_name,duration,recommended_price,country_code
3505,2017-01-20,10:30:00,Milano,45.46549,9.18588,"Milano, MI",Domodossola,46.113222,8.2919754,"Domodossola, VB",9.5,130,3,3,723656969-milano-domodossola,"[Milano, Domodossola, Leukerbad]",manual,online,domodossola,6600,7,IT
3506,2017-01-20,11:00:00,Milano,45.465423584,9.18592453,"Milano, MI, Italia",Brescia,45.541553497,10.211801529,Brescia,8.5,96,1,3,723722129-milano-brescia,"[Milano, Brescia]",manual,online,brescia,5400,5,IT
3507,2017-01-20,11:00:00,Milano,45.465423584,9.18592453,"Milan, Italie",Roquebrune-Cap-Martin,43.757808685,7.473753929,"Roquebrune-Cap-Martin, France",28.5,304,2,3,724421559-milan-roquebrune-cap-martin,"[Milano, Roquebrune-Cap-Martin]",manual,online,roquebrune-cap-martin,13800,16,FR
3508,2017-01-20,11:00:20,Milano,45.4654219,9.1859243,"Milano, Italia",Ancona,43.6158299,13.518915,Ancona,27.5,442,2,3,725858029-milano-ancona,"[Milano, Ancona, Pescara]",manual,online,ancona,18000,24,IT
3509,2017-01-20,11:30:00,Milano,45.4654219,9.1859243,"Milano, MI",Brescia,45.5415526,10.2118019,"Brescia, BS",6.5,96,3,3,726500604-milano-brescia,"[Albiate, Milano, Brescia]",manual,online,brescia,5400,5,IT
3510,2017-01-20,11:50:00,Milano,45.46549,9.18588,milano,Milano,45.5219837,9.1714129,malpensa,5.5,9,1,1,702049593-milano-1-milano,"[Bre, Milano]",auto,online,milano,-1,-1,IT
3511,2017-01-20,12:00:00,Milano,45.4654219,9.1859243,"Milano, MI, Italia",Reggio Emilia,44.698993683,10.629686356,Reggio Emilia,9.5,154,1,3,725089459-milano-reggio-emilia,"[Milano, Reggio Emilia, Bologna]",auto,online,reggio emilia,7200,8,IT
3512,2017-01-20,12:00:00,Milano,45.4654219,9.1859243,"Milano, MI",Padova,45.4064349,11.8767611,"Padova, PD",14.0,245,3,3,725689459-milano-padova,"[Milano, Padova]",auto,online,padova,11400,13,IT
3513,2017-01-20,12:20:00,Milano,45.4654219,9.1859243,"Milano, Italia",Affi,45.552506,10.7720528,"37010 Affi VR, Italia",9.5,152,3,3,727012339-milano-affi,"[Milano, Affi]",auto,online,affi,7200,8,IT
3514,2017-01-20,12:20:42,Milano,45.4654219,9.1859243,"Milano, Italia",Rimini,44.0678288,12.5695158,"Rimini RN, Italia",20.5,333,2,3,725334469-milano-rimini,"[Lugano, Milano, Rimini]",auto,online,rimini,13800,18,IT
3515,2017-01-20,12:30:00,Milano,45.4373703,9.164823532,"Famagosta, Milano, MI, Italia",Lugano,46.003677368,8.951051712,"Lugano, Svizzera",6.5,89,3,3,725634814-milano-lugano,"[Milano, Lugano, Stoccarda]",manual,online,lugano,5400,4,CH
3516,2017-01-20,12:30:00,Milano,45.465488434,9.185879707,"Milano, MI",Faenza,44.289852142,11.877408981,"Faenza, RA",15.0,270,2,2,723345334-milano-faenza,"[Milano, Faenza]",manual,online,faenza,12000,14,IT
3517,2017-01-20,12:30:00,Milano,45.4810039,9.2250039,"Piola, Milano, MI, Italia",Napoli,40.8702172,14.2378762,"Colli Aminei, Napoli, NA, Italia",50.0,772,3,3,725487134-milano-napoli,"[Milano, Napoli]",manual,online,napoli,30000,42,IT
3518,2017-01-20,12:50:10,Milano,45.4654219,9.1859243,"Milano, Italia",Torino,45.070312,7.6868565,"Torino, Italia",8.5,146,3,3,725056614-milano-torino,"[Lissone, Milano, Torino]",manual,online,torino,7200,8,IT
3519,2017-01-20,13:00:00,Milano,45.4654219,9.1859243,"Milano, MI",Biella,45.5785611,8.036505,"Biella, BI",5.5,111,3,3,724823239-milano-biella,"[Bologna, Milano, Biella]",manual,online,biella,6000,5,IT
3520,2017-01-20,13:00:00,Milano,45.465423584,9.18592453,"Milano, Italia",Locarno,46.166999817,8.79426384,"Locarno, Svizzera",9.5,119,3,3,724544099-milano-locarno,"[Trento, Milano, Locarno]",manual,online,locarno,6600,6,CH
3521,2017-01-20,13:00:00,Milano,45.4654219,9.1859243,"Milan, Italie",San Maurizio,46.4907973,9.8355079,saint moritz,12.0,169,3,3,726387824-milan-saint-moritz,"[Albertville, Milano, San Maurizio]",manual,online,san maurizio,7200,8,IT
3522,2017-01-20,13:00:00,Milano,45.48489,9.15966,"Corso Sempione, 69, 20149 Milano, Italia",Treviso,45.6668893,12.2430437,"Treviso, TV, Italia",17.5,291,2,2,726930729-milano-treviso,"[Milano, Treviso]",auto,online,treviso,12600,15,IT
3523,2017-01-20,13:10:00,Milano,45.4858877,9.2042827,"Milano Centrale, Milano, MI, Italia",Monaco-Ville,43.7308084,7.4225881,"Monaco-Ville, Monaco",28.5,308,2,3,726315569-milano-monaco-ville,"[Milano, Monaco-Ville]",manual,online,monaco-ville,14400,16,MC
3524,2017-01-20,13:10:01,Milano,45.484199524,9.234829903,"Lambrate Fs, 20131 Milano, Italia",Firenze,43.7695604,11.2558136,"Firenze, FI, Italia",17.5,315,3,3,722139539-milano-firenze,"[Monticello, Milano, Firenze, Poggibonsi]",manual,online,firenze,13800,17,IT
3525,2017-01-20,13:30:00,Milano,45.4464965,9.213482,"Via Sannio, 24, Milano, MI",Reggio Emilia,44.6989932,10.6296859,"Reggio Emilia, RE",9.5,148,3,3,726290984-milano-reggio-emilia,"[Milano, Reggio Emilia, San Possidonio]",auto,online,reggio emilia,7200,8,IT
3526,2017-01-20,13:30:00,Milano,45.4654219,9.1859243,Milano,Bologna,44.494887,11.3426163,"Bologna, BO",9.5,216,2,3,726059004-milano-bologna,"[Novara, Milano, Bologna]",auto,online,bologna,10200,11,IT
3527,2017-01-20,13:30:00,Milano,45.465423584,9.18592453,"Milano, MI, Italia",Riccione,43.992107391,12.65032959,"Riccione, RN, Italia",23.0,338,3,3,726036229-milano-riccione,"[Milano, Riccione]",manual,online,riccione,13800,18,IT
3528,2017-01-20,13:30:13,Milano,45.4654219,9.1859243,"Milano, MI",Verona,45.4383842,10.9916215,"Verona, VR",9.5,160,3,3,705580958-milano-verona,"[Aosta, Milano, Verona, Ferrara]",manual,online,verona,8400,8,IT
3529,2017-01-20,13:30:39,Milano,45.4654219,9.1859243,"Milano, Italia",Rimini,44.0678288,12.5695158,Rimini,19.5,333,2,3,724924789-milano-rimini,"[Milano, Rimini, Porto Recanati]",auto,online,rimini,13800,18,IT
3530,2017-01-20,13:30:50,Milano,45.4654219,9.1859243,"Milano, Italia",Venezia,45.4823244,12.2339898,"Mestre FS, 30100 Venezia, Italia",19.5,263,1,3,725888939-milano-venezia,"[Milano, Venezia]",manual,online,venezia,12000,14,IT
3531,2017-01-20,13:40:00,Milano,45.465423584,9.18592453,"Milano, MI, Italia",Impruneta,43.684516907,11.25813961,"Impruneta, Firenze, Italia",19.5,311,3,3,723832539-milano-impruneta,"[Comerio, Milano, Impruneta, Grassina]",manual,online,impruneta,13200,17,IT
3532,2017-01-20,13:50:15,Milano,45.4654219,9.1859243,milano,La Spezia,44.1024504,9.8240826,la spezia,16.5,225,1,3,723508119-milano-la-spezia,"[Solbiate Olona, Milano, La Spezia]",manual,online,la spezia,10800,12,IT
3533,2017-01-20,14:00:00,Milano,45.4586201,9.1698144,"S.Agostino, Milano, MI, Italia",Piacenza,45.052619934,9.692984581,Piacenza,5.5,68,3,3,726364099-milano-piacenza,"[Milano, Piacenza, Parma]",manual,online,piacenza,4800,3,IT
3534,2017-01-20,14:00:00,Milano,45.4655,9.18588,"Milano, MI",Torino,45.0703,7.68654,"Torino, TO",6.5,144,2,4,726368864-milano-torino,"[Milano, Torino]",manual,online,torino,7200,8,IT
3535,2017-01-20,14:00:00,Milano,45.4654219,9.1859243,MILANO mm1 Lampugnano,Verbania,45.9281855,8.5554745,"Verbania, VB",6.5,103,1,1,726909589-milano-verbania,"[Milano, Verbania]",manual,online,verbania,6000,5,IT
3536,2017-01-20,14:00:00,Milano,45.4848397,9.1364844,"QT8, Milano, MI, Italia",Verona,45.4291016,10.9823731,"Verona Porta Nuova, Piazzale XXV Aprile, Verona, VR, Italia",8.5,165,2,2,726068584-milano-verona,"[Milano, Verona]",manual,online,verona,8400,8,IT
3537,2017-01-20,14:00:00,Milano,45.4853053,9.2363689,"Milano Lambrate, Milano, MI",Parma,44.821474,10.297829,"Aeroporto Giuseppe Verdi, Parma, PR",8.5,127,1,2,725300399-milano-parma,"[Milano, Parma, La Spezia]",auto,online,parma,6600,7,IT
3538,2017-01-20,14:00:00,Milano,45.4304199,9.1763022,"Piazza Abbiategrasso, Milano, MI",Peschiera Del Garda,45.4396385,10.6865449,"Peschiera del Garda, VR",9.5,151,2,3,725737374-milano-peschiera-del-garda,"[Milano, Peschiera Del Garda, Trento]",manual,online,peschiera del garda,6600,7,IT
3539,2017-01-20,14:00:00,Milano,45.4372427,9.1681331,"Famagosta, Milano, MI, Italia",Santuario,44.3425496,8.4293891,"Savona, SV, Italia",12.0,179,1,4,719664109-milano-santuario,"[Milano, Santuario]",auto,online,santuario,10200,10,IT
3540,2017-01-20,14:00:00,Milano,45.46549,9.18588,"Milano, MI",Sarzana,44.111424,9.9631215,"Sarzana, SP",14.0,226,1,4,722842529-milano-sarzana,"[Milano, Sarzana]",auto,online,sarzana,10800,12,IT
3541,2017-01-20,14:00:00,Milano,45.4654219,9.1859243,"Milano, MI",Massa,44.0354437,10.1393221,"Massa, MS",16.5,241,2,3,725012684-milano-massa,"[Milano, Massa]",auto,online,massa,11400,13,IT
3542,2017-01-20,14:00:00,Milano,45.4432113,9.1674042,"Romolo, Milano, MI, Italia",Cesena,44.1396438,12.2464292,"Cesena, FC, Italia",16.5,305,1,3,726202239-milano-cesena,"[Milano, Cesena]",manual,online,cesena,12600,16,IT
3543,2017-01-20,14:00:00,Milano,45.4654219,9.1859243,Milano metro linea rosssa sesto 1 Maggio,Padova,45.4174057,11.8789507,Padova stazione quartiere arcella (retro stazione),17.5,246,2,3,722189484-milano-padova,"[Milano, Padova]",auto,online,padova,11400,13,IT
3544,2017-01-20,14:00:00,Milano,45.4654219,9.1859243,"Milano, MI, Italia",Treviso,45.6668893,12.2430437,"Treviso, TV, Italia",19.5,286,1,3,723286599-milano-treviso,"[Milano, Treviso]",auto,online,treviso,12600,15,IT
3545,2017-01-20,14:00:00,Milano,45.4654219,9.1859243,"Milano, MI, Italia",Rimini,44.0678288,12.5695158,"Rimini, RN, Italia",19.5,333,2,4,720657809-milano-rimini,"[Milano, Rimini]",auto,online,rimini,13800,18,IT
3546,2017-01-20,14:00:00,Milano,45.484579,9.204914,"Stazione Centrale, Milan",Monfalcone,45.8050468,13.5331727,"Monfalcone, GO",23.0,378,1,2,724789929-milano-monfalcone,"[Milano, Monfalcone]",auto,online,monfalcone,16800,20,IT
3547,2017-01-20,14:00:00,Milano,45.465423584,9.18592453,"Milano, MI, Italia",Cassino,41.490787506,13.833377838,"Cassino, FR, Italia",37.0,684,3,3,718357869-milano-cassino,"[Milano, Cassino]",manual,online,cassino,27000,37,IT
3548,2017-01-20,14:00:38,Milano,45.4654219,9.1859243,"Milano, Italia",Cesena,44.1396438,12.2464292,"Cesena FC, Italia",17.5,305,3,3,725919654-milano-cesena,"[Milano, Cesena]",manual,online,cesena,12600,16,IT
3549,2017-01-20,14:00:53,Milano,45.4654219,9.1859243,"Milano, Italia",Bologna,44.50630188,11.342697144,"Stazione Centrale, Bologna",14.0,219,4,4,724717269-milano-bologna,"[Milano, Bologna]",auto,online,bologna,10200,11,IT
3550,2017-01-20,14:30:00,Milano,45.4861631,9.2163838,"Piazzale Loreto, Milano, MI",Villa Carcina,45.6325231,10.1958364,"Villa Carcina, BS",6.5,94,3,3,726890554-milano-villa-carcina,"[Milano, Villa Carcina]",manual,online,villa carcina,5400,5,IT
3551,2017-01-20,14:30:00,Milano,45.437728,9.168557,"Famagosta M2, Milano, MI",Tavernelle,43.7352709,12.8868564,"Tavernelle, PU",17.5,391,2,2,724448639-milano-tavernelle,"[Stabio, Milano, Tavernelle]",auto,online,tavernelle,19200,24,IT
3552,2017-01-20,14:30:00,Milano,45.4372427,9.1681331,Milano mm famagosta,San Bartolomeo Al Mare,43.921975,8.1034317,"San Bartolomeo Al Mare, IM",17.5,225,1,3,724187139-milano-san-bartolomeo-al-mare,"[Milano, San Bartolomeo Al Mare]",auto,online,san bartolomeo al mare,11400,12,IT
3553,2017-01-20,14:30:00,Milano,45.4654219,9.1859243,"Milano, MI",Lucca,43.8431712,10.5028288,"Lucca, LU",18.5,283,1,3,722300484-milano-lucca,"[Desio, Milano, Lucca]",auto,online,lucca,12600,15,IT
3554,2017-01-20,14:30:00,Milano,45.484579,9.204914,"Stazione Centrale, Milan",Roma,41.901168823,12.501754761,"Termini, Rome",34.0,573,3,3,723995019-milan-rome,"[Milano, Roma]",manual,online,roma,23400,31,IT
3555,2017-01-20,14:30:03,Milano,45.4654219,9.1859243,"Milano, Italia",Torino,45.070312,7.6868565,"Torino, Italia",9.5,144,1,3,726588144-milano-torino,"[Milano, Torino]",auto,online,torino,7200,8,IT
3556,2017-01-20,14:30:11,Milano,45.4377515,9.1684121,"Famagosta m2, 20142 Milano, Italia",Caserta,41.0723484,14.3311337,"81100 Caserta CE, Italia",55.5,747,1,1,679566784-milano-caserta,"[Milano, Caserta]",manual,online,caserta,29400,41,IT
3557,2017-01-20,14:40:37,Milano,45.4842475,9.2348298,"Lambrate Fs, 20131 Milano, Italia",Genova,44.4002916,8.9479948,"Foce, Genova, Italia",10.5,161,1,3,726422219-milano-genova,"[Milano, Genova]",manual,online,genova,9000,8,IT
3558,2017-01-20,14:50:00,Milano,45.465423584,9.18592453,"Milano, MI, Italia",Castel San Pietro,42.256557465,12.718180656,"Castel San Pietro, RI, Italia",39.5,548,2,2,725895354-milano-castel-san-pietro,"[Milano, Castel San Pietro]",manual,online,castel san pietro,4200,3,CH
3559,2017-01-20,15:00:00,Milano,45.437728,9.168557,"Famagosta M2, Milano, MI",Genova,44.4052048,8.9358512,"Piazza Dante, Genova, GE",10.5,141,2,2,726952934-milano-genova,"[Milano, Genova]",manual,online,genova,9000,8,IT
3560,2017-01-20,15:00:00,Milano,45.4372427,9.1681331,"Milano - Famagosta, Milano, MI",Genova,44.40696,8.9474,"Genova Brignole, Genova, GE",12.0,140,3,3,685024126-milano-genova,"[Milano, Genova]",manual,online,genova,9000,8,IT
3561,2017-01-20,15:00:00,Milano,45.4858877,9.2042827,"Milano Centrale, Milano, MI",Roma,41.901168823,12.501754761,"Termini, Rome",43.5,576,2,2,725709294-milano-roma,"[Milano, Roma]",auto,online,roma,23400,31,IT
3562,2017-01-20,15:00:00,Milano,45.4654219,9.1859243,"Milano, MI",Catanzaro,38.9097919,16.5876516,"Catanzaro, CZ",55.5,1159,2,2,724878974-milano-catanzaro,"[Milano, Catanzaro]",manual,online,catanzaro,46200,63,IT
3563,2017-01-20,15:00:06,Milano,45.465423584,9.18592453,"Milano, MI, Italia",Cesena,44.139644623,12.246429443,"Cesena, FC, Italia",23.0,305,1,2,719970039-milano-cesena,"[Milano, Cesena, Avezzano]",manual,online,cesena,12600,16,IT
3564,2017-01-20,15:00:13,Milano,45.4470768,9.2098737,"Piazzale Lodi, Milano, Italia",La Spezia,44.1113339,9.8133835,"La Spezia Centrale, 19122 La Spezia SP, Italia",17.5,219,1,2,726722634-milano-la-spezia,"[Milano, La Spezia]",manual,online,la spezia,10800,12,IT
3565,2017-01-20,15:00:26,Milano,45.4858877,9.2042827,"Milano Centrale, Piazza Duca d'Aosta, 1, 20124 Milano, Italia",Arezzo,43.4622655,11.8752274,"Arezzo Terminal Stazione, 52100 Arezzo AR, Italia",23.0,378,2,2,723388329-milano-arezzo,"[Milano, Arezzo]",manual,online,arezzo,15600,20,IT
3566,2017-01-20,15:00:56,Milano,45.4654219,9.1859243,"Milano, Italia",Ancona,43.6158299,13.518915,"Ancona, Italia",27.5,442,2,3,723233629-milano-ancona,"[Milano, Ancona]",manual,online,ancona,18000,24,IT
3567,2017-01-20,15:10:00,Milano,45.4654219,9.1859243,"Mailand, Italien",Bad Ragaz,47.0034141,9.5011062,"Bad Ragaz, Schweiz",13.0,241,3,3,722458059-mailand-bad-ragaz,"[Tortona, Milano, Bad Ragaz, Hard]",manual,online,bad ragaz,12600,13,CH
3568,2017-01-20,15:10:27,Milano,45.4655,9.18588,"Milano, MI",Loano,44.1306,8.26097,"Loano, SV",16.5,204,2,3,697008846-milano-loano,"[Bergamo, Milano, Loano]",auto,online,loano,10200,11,IT
3569,2017-01-20,15:20:00,Milano,45.4437333,9.1676768,"Romolo, Milano, MI",Verona,45.435406,11.018006,"Verona Porta Vescovo, Verona, VR",10.5,179,3,3,725577919-milano-verona,"[Milano, Verona]",manual,online,verona,8400,8,IT
3570,2017-01-20,15:30:00,Milano,45.4440653,9.1724989,"Piazza Serafino Belfanti, Milano, MI",Genova,44.408116,8.936692,"Piazza Piccapietra, Genova, GE",10.5,141,3,4,726135704-milano-genova,"[Milano, Genova]",auto,online,genova,9000,8,IT
3571,2017-01-20,15:30:00,Milano,45.4842475,9.2348298,"Lambrate Fs, Milano, MI, Italia",Berbenno Di Valtellina,46.1696969,9.7463719,"Berbenno di Valtellina, SO, Italia",10.5,125,3,3,727020554-milano-berbenno-di-valtellina,"[Parma, Milano, Berbenno Di Valtellina]",manual,online,berbenno di valtellina,8400,6,IT
3572,2017-01-20,15:30:00,Milano,45.4654219,9.1859243,"Milano, MI, Italia",Recco,44.3614219,9.1437445,"Recco, GE, Italia",12.0,164,1,2,725843489-milano-recco,"[Milano, Recco, Rapallo]",auto,online,recco,9600,9,IT
3573,2017-01-20,15:30:00,Milano,45.485889435,9.204282761,"Milano Centrale, Milano, MI, Italia",San Benedetto Del Tronto,42.960979462,13.874647141,"San Benedetto del Tronto, AP, Italia",39.5,506,3,3,723904129-milano-san-benedetto-del-tronto,"[Milano, San Benedetto Del Tronto]",manual,online,san benedetto del tronto,19800,27,IT
3574,2017-01-20,15:30:45,Milano,45.484579,9.204914,"Stazione Centrale, Milan",Cuneo,44.3844766,7.5426711,"12100 Cuneo CN, Italia",15.0,253,3,3,724822439-milano-cuneo,"[Milano, Cuneo]",manual,online,cuneo,11400,13,IT
3575,2017-01-20,15:40:00,Milano,45.4654219,9.1859243,"Milano, MI",Torino,45.070312,7.6868565,"Torino, TO",6.5,146,3,3,725869419-milano-torino,"[Tolmezzo, Milano, Torino, Moûtiers]",auto,online,torino,7200,8,IT
3576,2017-01-20,15:40:19,Milano,45.4654219,9.1859243,"Milano, Italia",Brescia,45.5415526,10.2118019,"Brescia BS, Italia",7.5,96,1,1,724225944-milano-brescia,"[Milano, Brescia, Melara]",manual,online,brescia,5400,5,IT
3577,2017-01-20,16:00:00,Milano,45.4807212,9.1875632,"Porta Garibaldi, Milano, MI",Torino,45.0381267,7.6297934,"Corso Orbassano, Torino, TO",9.5,161,3,3,726291949-milano-torino,"[Milano, Torino]",auto,online,torino,7200,8,IT
3578,2017-01-20,16:00:00,Milano,45.4654219,9.1859243,"Milano, MI, Italia",Genova,44.4056499,8.946256,"Genova, GE, Italia",9.5,148,3,3,725677844-milano-genova,"[Milano, Genova]",auto,online,genova,9000,8,IT
3579,2017-01-20,16:00:00,Milano,45.4769811,9.2256477,"Città Studi, Milano, MI",Genova,44.4066382,8.9468423,"Genova Brignole, Piazza Giuseppe Verdi, Genova, GE",12.0,147,2,2,724537309-milano-genova,"[Milano, Genova]",manual,online,genova,9000,8,IT
3580,2017-01-20,16:00:00,Milano,45.46549,9.18588,milano,Bre,44.5919709,9.7751852,bre,13.0,184,1,1,702049603-milano-1-bre,"[Milano, Bre]",auto,online,bre,10800,10,IT
3581,2017-01-20,16:00:00,Milano,45.439842224,9.22415638,"Piazzale Luigi Emanuele Corvetto, Milano, MI, Italia",La Spezia,44.107192993,9.827482224,"Piazza Bayreuth, La Spezia, SP, Italia",14.0,216,2,3,726100859-milano-la-spezia,"[Milano, La Spezia]",manual,online,la spezia,10800,12,IT
3582,2017-01-20,16:00:00,Milano,45.4654219,9.1859243,"Milano, MI, Italia",Ancona,43.6158299,13.518915,"Ancona, AN, Italia",27.5,441,3,3,722701759-milano-ancona,"[Milano, Ancona]",manual,online,ancona,18000,24,IT
3583,2017-01-20,16:00:00,Milano,45.4654219,9.1859243,"Milano, MI",Catania,37.5078772,15.0830304,"Catania, CT",77.5,1342,2,3,724642884-milano-catania,"[Milano, Catania]",manual,online,catania,55800,73,IT
3584,2017-01-20,16:00:03,Milano,45.4654219,9.1859243,"Milano, Italia",Torino,45.074091,7.668519,"Porta Susa, Turin",6.5,144,1,4,723993774-milano-torino,"[Milano, Torino]",manual,online,torino,7200,8,IT
3585,2017-01-20,16:00:07,Milano,45.4873878,9.2152204,"Loreto, Milano, Italia",Roma,41.9110372,12.5313221,"Tiburtina F.S, 00162 Roma, Italia",35.0,571,2,3,726711754-milano-roma,"[Milano, Roma]",auto,online,roma,23400,31,IT
3586,2017-01-20,16:00:56,Milano,45.4861631,9.2163838,"Piazzale Loreto, Milano, Italia",Vicenza,45.5335211,11.5052946,"Vicenza Ovest (casello), Vicenza",14.0,202,3,3,726373949-milano-vicenza,"[Milano, Vicenza]",auto,online,vicenza,9600,11,IT
3587,2017-01-20,16:10:00,Milano,45.4654219,9.1859243,"Milano, MI, Italia",Bergamo,45.6982642,9.6772698,"Bergamo, BG, Italia",5.5,52,3,3,722928784-milano-bergamo,"[Alba, Milano, Bergamo]",manual,online,bergamo,4200,2,IT
3588,2017-01-20,16:10:00,Milano,45.4654219,9.1859243,"Palestro M1, Milano, MI",Ponte San Giovanni,43.091801,12.438239,"Perugia Ponte San Giovanni, Ponte San Giovanni, PG",28.5,454,2,3,726432929-milano-ponte-san-giovanni,"[Milano, Ponte San Giovanni]",auto,online,ponte san giovanni,19200,24,IT
3589,2017-01-20,16:10:17,Milano,45.4842475,9.2348298,"Lambrate Fs, 20131 Milano, Italia",Roma,41.8301,12.466,"EUR Palasport, 00144 Roma, Italia",34.0,598,1,3,723852209-milano-roma,"[Milano, Roma]",manual,online,roma,23400,31,IT
3590,2017-01-20,16:20:00,Milano,45.4655,9.18588,"Milano, MI",Darfo,45.8816,10.1878,"Darfo Boario Terme, BS",6.5,104,3,3,726781599-milano-darfo,"[Milano, Darfo]",manual,online,darfo,7200,5,IT
3591,2017-01-20,16:20:03,Milano,45.4372427,9.1681331,"Famagosta, 20142 Milano, Italia",Torino,45.0419737,7.6707034,"Piazza Carducci, 10126 Torino, Italia",9.5,168,1,3,726158079-milano-torino,"[Opera, Milano, Torino]",auto,online,torino,7200,8,IT
3592,2017-01-20,16:30:00,Milano,45.5055788,9.1591793,"Bovisa, Milano, MI, Italia",Santuario,44.3425496,8.4293891,"Savona, SV, Italia",10.5,199,1,2,726294689-milano-santuario,"[Milano, Santuario]",manual,online,santuario,10200,10,IT
3593,2017-01-20,16:30:00,Milano,45.4655,9.18588,Milano MM1 Amendola,Torino,45.0703,7.68654,Torino MM Massaua,10.5,146,1,3,726278349-milano-torino,"[Milano, Torino]",auto,online,torino,7200,8,IT
3594,2017-01-20,16:30:00,Milano,45.4654219,9.1859243,"Milano, Italia",Trento,46.0747793,11.1217486,"Trento, Italia",13.0,221,1,3,726872204-milano-trento,"[Milano, Trento, Bolzano]",auto,online,trento,10800,12,IT
3595,2017-01-20,16:30:00,Milano,45.4788956,9.1439966,MILANO FIERA MILANOCITY,"Padova Ovest, Padova",45.446386,11.862461,"Padova Ovest, Padova",14.0,236,1,2,725634344-milano-padova-ovest-padova,[Milano],manual,online,padova,11400,13,IT
3596,2017-01-20,16:30:00,Milano,45.49228,9.1930779,"Zara m3/m5, Milano, MI",Vicenza,45.5455283,11.5354265,"36100 Vicenza VI, Italia",15.0,208,1,4,725973374-milano-vicenza,"[Milano, Vicenza, Avoscan-Sot Colarù-Vare]",auto,online,vicenza,9600,11,IT
3597,2017-01-20,16:30:00,Milano,45.437728,9.168557,"Famagosta M2, Milano, MI, Italia",Carrara,44.0499499,10.04919,"Avenza, Carrara, MS, Italia",17.5,232,2,2,724151344-milano-carrara,"[Milano, Carrara, Piombino]",manual,online,carrara,11400,13,IT
3598,2017-01-20,16:30:00,Milano,45.4378955,9.1671754,"Famagosta m2, Milano, MI",Faenza,44.2898527,11.8774091,"Faenza, RA",18.5,270,1,3,724664219-milano-faenza,"[Milano, Faenza, Rimini]",manual,online,faenza,12000,14,IT
3599,2017-01-20,16:30:00,Milano,45.479415894,9.143713951,"Lotto M5, Milano, MI, Italia",Portogruaro,45.780574799,12.837399483,"Portogruaro, VE, Italia",20.5,330,3,3,726709409-milano-portogruaro,"[Milano, Portogruaro]",auto,online,portogruaro,13800,17,IT
3600,2017-01-20,16:30:00,Milano,45.4365307,9.1687066,"Milano - Famagosta, Milano, MI",Saint-Laurent-Du-Var,43.673417,7.189811,"Saint-Laurent-du-Var, Francia",23.0,321,1,1,725490494-milano-saint-laurent-du-var,"[Milano, Saint-Laurent-Du-Var]",manual,online,saint-laurent-du-var,15000,18,FR
3601,2017-01-20,16:30:00,Milano,45.4863,9.21672,Milano,Roma,41.8426,12.5864,Roma,28.5,582,2,2,723227694-milano-roma,"[Milano, Roma]",auto,online,roma,23400,31,IT
3602,2017-01-20,16:30:00,Milano,45.465423584,9.18592453,"Milano, MI, Italia",Ancona,43.615829468,13.518915176,Ancona,39.5,431,3,3,724535074-milano-ancona,"[Milano, Ancona, Pescara]",auto,online,ancona,18000,24,IT
3603,2017-01-20,16:30:40,Milano,45.4654219,9.1859243,"Milano, Italia",Bologna,44.494887,11.3426163,"Bologna, Italia",13.0,216,1,3,725531284-milano-bologna,"[Milano, Bologna]",auto,online,bologna,10200,11,IT
3604,2017-01-20,16:30:45,Milano,45.4654,9.18592,"Milano, Italia",Forlì,44.2227,12.0407,"Forlì FC, Italia",17.5,289,1,2,723331669-milano-forli,"[Milano, Forlì]",manual,online,forlì,12600,15,IT
3605,2017-01-20,16:40:51,Milano,45.4654219,9.1859243,"Milano, Italia",Torino,45.070312,7.6868565,"Torino, Italia",7.5,146,2,3,726487274-milano-torino,"[Milano, Torino]",manual,online,torino,7200,8,IT
3606,2017-01-20,16:50:52,Milano,45.4654219,9.1859243,"Milano, MI, Italia","Malpensa Airport, MXP, Ferno, VA, Italia",45.6300625,8.7255307,"Malpensa Airport, MXP, Ferno, VA, Italia",5.5,49,3,3,726977154-milano-malpensa-airport-mxp-ferno-va-italia,"[Genova, Milano]",auto,online,ferno,3600,2,IT
3607,2017-01-20,17:00:00,Milano,45.4654219,9.1859243,"Milano, MI, Italia",Bergamo,45.698265076,9.677269936,Bergamo,5.5,60,3,3,716640929-milano-bergamo,"[Milano, Bergamo, Peschiera Del Garda]",manual,online,bergamo,4200,2,IT
3608,2017-01-20,17:00:00,Milano,45.4430466,9.1678554,"Romolo m2, Milano, MI, Italia",Novi Ligure,44.7620048,8.7858956,"Novi Ligure, AL, Italia",5.5,90,1,1,727158514-milano-novi-ligure,"[Milano, Novi Ligure]",manual,online,novi ligure,5400,5,IT
3609,2017-01-20,17:00:00,Milano,45.4654,9.18592,"Milano, MI",Bergamo,45.6983,9.67727,"Bergamo, BG",5.5,52,1,4,724695064-milano-bergamo,"[Torino, Milano, Bergamo, Trieste]",manual,online,bergamo,4200,2,IT
3610,2017-01-20,17:00:00,Milano,45.4923482,9.192959,"Zara m3/m5, Milano, MI",Biella,45.5785611,8.036505,"Biella, BI",7.5,110,1,2,724535794-milano-biella,"[Milano, Biella]",auto,online,biella,6000,5,IT
